	Feature_1	Feature_2	pval	Correlation	Not_NAs	P_adusted	bh_fdr_threshold
10570	X52	Y70	0.8201787547080032	0.03297244094488189	nan	1.1106008865375805	0.6549299181254638
11163	X55	Y63	0.8201787547080032	0.03297244094488189	nan	1.1104505208610929	0.6549299181254638
11343	X56	Y43	0.8201787547080032	0.03297244094488189	nan	1.1103001958954963	0.6549299181254638
11546	X57	Y46	0.8201787547080032	0.03297244094488189	nan	1.11014991162426	0.6549299181254638
11571	X57	Y71	0.8201787547080032	0.03297244094488189	nan	1.109999668030861	0.6549299181254638
12371	X61	Y71	0.8201787547080032	0.03297244094488189	nan	1.1098494650987865	0.6549299181254638
12372	X61	Y72	0.8201787547080032	0.03297244094488189	nan	1.1096993028115318	0.6549299181254638
12574	X62	Y74	0.8201787547080032	0.03297244094488189	nan	1.1095491811526017	0.6549299181254638
13358	X66	Y58	0.8201787547080032	0.03297244094488189	nan	1.1093991001055095	0.6549299181254638
13371	X66	Y71	0.8201787547080032	0.03297244094488189	nan	1.1092490596537776	0.6549299181254638
13374	X66	Y74	0.8201787547080032	0.03297244094488189	nan	1.1090990597809374	0.6549299181254638
13741	X68	Y41	0.8201787547080032	0.03297244094488189	nan	1.108949100470529	0.6549299181254638
15158	X75	Y58	0.8201787547080032	0.03297244094488189	nan	1.1087991817061014	0.6549299181254638
15546	X77	Y46	0.8201787547080032	0.03297244094488189	nan	1.1086493034712128	0.6549299181254638
15571	X77	Y71	0.8201787547080032	0.03297244094488189	nan	1.1084994657494298	0.6549299181254638
15574	X77	Y74	0.8201787547080032	0.03297244094488189	nan	1.1083496685243286	0.6549299181254638
3190	X15	Y90	0.8206719568438753	0.03288048892240713	nan	1.1085667389489062	0.6549299181254638
5593	X27	Y93	0.8206719568438753	0.03288048892240713	nan	1.1082673286210336	0.6549299181254638
110	X0	Y10	0.8206719568438753	-0.03288048892240713	nan	1.1088663110983317	0.6549299181254638
1714	X8	Y14	0.8206719568438753	-0.03288048892240713	nan	1.1087165047877268	0.6549299181254638
4536	X22	Y36	0.8206719568438753	-0.03288048892240713	nan	1.1084170135654718	0.6549299181254638
6993	X34	Y93	0.8206719568438753	-0.03288048892240713	nan	1.1081176840992106	0.6549299181254638
13337	X66	Y37	0.8206719568438753	-0.03288048892240713	nan	1.107968079983631	0.6549299181254638
3588	X17	Y88	0.8207066795334848	0.0328740157480315	nan	1.1078653881391534	0.6549299181254638
12731	X63	Y31	0.8207066795334848	0.0328740157480315	nan	1.1077158584606355	0.6549299181254638
18542	X92	Y42	0.8209359981690851	0.032831266633601135	nan	1.1078758409839207	0.6549299181254638
595	X2	Y95	0.8214641397415969	0.03273282205598914	nan	1.1084389957382228	0.6549299181254638
14511	X72	Y11	0.8214641397415969	0.03273282205598914	nan	1.1082894491926565	0.6549299181254638
17518	X87	Y18	0.8219923596897688	-0.032634377478377136	nan	1.1088525019422215	0.6549299181254638
16166	X80	Y66	0.8222220528437921	0.03259157401267872	nan	1.109012749991627	0.6549299181254638
16966	X84	Y66	0.8222220528437921	0.03259157401267872	nan	1.1088631865728822	0.6549299181254638
10357	X51	Y57	0.8224561476680592	0.03254795312194321	nan	1.1090293253344918	0.6549299181254638
2588	X12	Y88	0.8227524942716228	-0.03284003555927417	nan	1.1092793505077831	0.6549299181254638
19908	X99	Y8	0.82278483607496	0.032486710611959145	nan	1.1084262913578877	0.6549299181254638
1734	X8	Y34	0.82278483607496	-0.032486710611959145	nan	1.1091734107238609	0.6549299181254638
5326	X26	Y26	0.82278483607496	-0.032486710611959145	nan	1.1090239062878555	0.6549299181254638
7526	X37	Y26	0.82278483607496	-0.032486710611959145	nan	1.1088744421495418	0.6549299181254638
13327	X66	Y27	0.82278483607496	-0.032486710611959145	nan	1.108725018292629	0.6549299181254638
17740	X88	Y40	0.82278483607496	-0.032486710611959145	nan	1.1085756347008353	0.6549299181254638
1778	X8	Y78	0.8228191632581995	-0.03248031496062992	nan	1.108323226371497	0.6549299181254638
3591	X17	Y91	0.8228191632581995	-0.03248031496062992	nan	1.1081739572501004	0.6549299181254638
3786	X18	Y86	0.8228191632581995	-0.03248031496062992	nan	1.1080247283304598	0.6549299181254638
4782	X23	Y82	0.8228191632581995	-0.03248031496062992	nan	1.107875539596337	0.6549299181254638
6132	X30	Y32	0.8228191632581995	-0.03248031496062992	nan	1.1077263910315016	0.6549299181254638
7578	X37	Y78	0.8228191632581995	-0.03248031496062992	nan	1.1075772826197328	0.6549299181254638
7991	X39	Y91	0.8228191632581995	-0.03248031496062992	nan	1.1074282143448175	0.6549299181254638
7996	X39	Y96	0.8228191632581995	-0.03248031496062992	nan	1.1072791861905524	0.6549299181254638
7997	X39	Y97	0.8228191632581995	-0.03248031496062992	nan	1.107130198140742	0.6549299181254638
11788	X58	Y88	0.8228191632581995	-0.03248031496062992	nan	1.1069812501792002	0.6549299181254638
14597	X72	Y97	0.8228191632581995	-0.03248031496062992	nan	1.106832342289749	0.6549299181254638
14992	X74	Y92	0.8228191632581995	-0.03248031496062992	nan	1.10668347445622	0.6549299181254638
16705	X83	Y5	0.8228191632581995	-0.03248031496062992	nan	1.1065346466624522	0.6549299181254638
17328	X86	Y28	0.8228191632581995	-0.03248031496062992	nan	1.1063858588922946	0.6549299181254638
1319	X6	Y19	0.823100789268954	-0.03277445257626949	nan	1.106615742496577	0.6549299181254638
12348	X61	Y48	0.8232104469124615	-0.032407417469568156	nan	1.1066143929459087	0.6549299181254638
12901	X64	Y1	0.8235774875413407	0.03233904374554115	nan	1.1069589886308344	0.6549299181254638
3987	X19	Y87	0.8241060187447564	-0.03224059916792915	nan	1.1075205197483622	0.6549299181254638
13179	X65	Y79	0.8246006269159426	-0.032148486148458014	nan	1.108036316737359	0.6549299181254638
8107	X40	Y7	0.8248989603260374	0.032092932301511154	nan	1.1076929774755437	0.6549299181254638
11111	X55	Y11	0.8248989603260374	0.032092932301511154	nan	1.1075442539286215	0.6549299181254638
17327	X86	Y27	0.8248989603260374	0.032092932301511154	nan	1.1073955703128437	0.6549299181254638
2306	X11	Y6	0.8248989603260374	-0.032092932301511154	nan	1.1082882712965705	0.6549299181254638
4704	X23	Y4	0.8248989603260374	-0.032092932301511154	nan	1.1081393878641017	0.6549299181254638
5936	X29	Y36	0.8248989603260374	-0.032092932301511154	nan	1.1079905444271825	0.6549299181254638
7106	X35	Y6	0.8248989603260374	-0.032092932301511154	nan	1.1078417409696983	0.6549299181254638
5998	X29	Y98	0.8249328912791181	0.03208661417322835	nan	1.1072924715155947	0.6549299181254638
10313	X51	Y13	0.8249328912791181	0.03208661417322835	nan	1.1071438616012859	0.6549299181254638
10320	X51	Y20	0.8249328912791181	0.03208661417322835	nan	1.1069952915715486	0.6549299181254638
13529	X67	Y29	0.8249328912791181	0.03208661417322835	nan	1.1068467614103288	0.6549299181254638
16150	X80	Y50	0.8249328912791181	0.03208661417322835	nan	1.1066982711015805	0.6549299181254638
16344	X81	Y44	0.825658273130317	0.03195155820880436	nan	1.1075228345141743	0.6549299181254638
12916	X64	Y16	0.8256920749632037	0.031945265435093156	nan	1.1074196284377733	0.6549299181254638
13100	X65	Y0	0.8256920749632037	0.031945265435093156	nan	1.1072711210449293	0.6549299181254638
13527	X67	Y27	0.8256920749632037	0.031945265435093156	nan	1.1071226534770766	0.6549299181254638
1369	X6	Y69	0.8259116258570186	0.03224541103051988	nan	1.1072685693216497	0.6549299181254638
4580	X22	Y80	0.8262209138213242	-0.03184682085748116	nan	1.1075347370259037	0.6549299181254638
7581	X37	Y81	0.8262209138213242	-0.03184682085748116	nan	1.1073862938229784	0.6549299181254638
11367	X56	Y67	0.8264853618958632	0.03179759856867516	nan	1.1075922834305323	0.6549299181254638
12173	X60	Y73	0.8264853618958632	0.03179759856867516	nan	1.1074438722978202	0.6549299181254638
17337	X86	Y37	0.8264853618958632	0.03179759856867516	nan	1.1072955009322927	0.6549299181254638
17733	X88	Y33	0.8264853618958632	0.03179759856867516	nan	1.1071471693179682	0.6549299181254638
18736	X93	Y36	0.8264853618958632	0.03179759856867516	nan	1.106998877438874	0.6549299181254638
19354	X96	Y54	0.8264853618958632	0.03179759856867516	nan	1.1068506252790453	0.6549299181254638
12157	X60	Y57	0.8266868069794738	0.031760105542592086	nan	1.1069721571765851	0.6549299181254638
4133	X20	Y33	0.8267457277305547	-0.03208849905470226	nan	1.1069028353602284	0.6549299181254638
6359	X31	Y59	0.8269513863270064	0.03171086506888264	nan	1.1070299683092455	0.6549299181254638
8908	X44	Y8	0.827014315194964	0.03169915399106316	nan	1.1066697647463724	0.6549299181254638
10500	X52	Y0	0.827014315194964	0.03169915399106316	nan	1.1065216954709178	0.6549299181254638
11527	X57	Y27	0.827014315194964	0.03169915399106316	nan	1.1063736658126608	0.6549299181254638
11701	X58	Y1	0.827014315194964	0.03169915399106316	nan	1.1062256757557036	0.6549299181254638
1921	X9	Y21	0.827014315194964	-0.03169915399106316	nan	1.106966022212507	0.6549299181254638
4526	X22	Y26	0.827014315194964	-0.03169915399106316	nan	1.1068178736549303	0.6549299181254638
5778	X28	Y78	0.8270478492021986	-0.03169291338582677	nan	1.1061225748324175	0.6549299181254638
6592	X32	Y92	0.8270478492021986	-0.03169291338582677	nan	1.105974657932868	0.6549299181254638
19371	X96	Y71	0.8270478492021986	-0.03169291338582677	nan	1.1058267805885795	0.6549299181254638
13748	X68	Y48	0.827442923717536	-0.03161939516027775	nan	1.1062071172694332	0.6549299181254638
4784	X23	Y84	0.8275433445061133	-0.03160070941345117	nan	1.1061934828313238	0.6549299181254638
11152	X55	Y52	0.8275433445061133	-0.03160070941345117	nan	1.1060456355334314	0.6549299181254638
12752	X63	Y52	0.8275433445061133	-0.03160070941345117	nan	1.1058978277510534	0.6549299181254638
17737	X88	Y37	0.8275433445061133	-0.03160070941345117	nan	1.1057500594683503	0.6549299181254638
4191	X20	Y91	0.8277545786857194	-0.03189876065470899	nan	1.1058845406622837	0.6549299181254638
14960	X74	Y60	0.8280724496036482	0.03150226483583917	nan	1.1061614341486083	0.6549299181254638
8194	X40	Y94	0.8283370305017647	-0.03145304254703317	nan	1.1063670769357081	0.6549299181254638
14784	X73	Y84	0.8283370305017647	-0.03145304254703317	nan	1.1062193249222285	0.6549299181254638
16502	X82	Y2	0.8283370305017647	-0.03145304254703317	nan	1.1060716123671581	0.6549299181254638
19914	X99	Y14	0.8283370305017647	-0.03145304254703317	nan	1.1059239392546925	0.6549299181254638
13754	X68	Y54	0.8286016302618106	0.03140382025822717	nan	1.106129529117355	0.6549299181254638
19316	X96	Y16	0.8286016302618106	0.03140382025822717	nan	1.1059818876959564	0.6549299181254638
6348	X31	Y48	0.8290313613929721	0.03132388679429384	nan	1.1064077958000427	0.6549299181254638
14901	X74	Y1	0.8291308862547463	0.03130537568061517	nan	1.1060977671488077	0.6549299181254638
7121	X35	Y21	0.8291308862547463	-0.03130537568061517	nan	1.1063929627098297	0.6549299181254638
7509	X37	Y9	0.8291308862547463	-0.03130537568061517	nan	1.106245345236486	0.6549299181254638
16708	X83	Y8	0.8291308862547463	-0.03130537568061517	nan	1.105950228431034	0.6549299181254638
786	X3	Y86	0.8291640226085728	0.0312992125984252	nan	1.1058469226574725	0.6549299181254638
7913	X39	Y13	0.8291640226085728	0.0312992125984252	nan	1.1056994567389957	0.6549299181254638
9130	X45	Y30	0.8291640226085728	0.0312992125984252	nan	1.1055520301447639	0.6549299181254638
12325	X61	Y25	0.8291640226085728	0.0312992125984252	nan	1.1054046428590492	0.6549299181254638
14124	X70	Y24	0.8291640226085728	0.0312992125984252	nan	1.1052572948661328	0.6549299181254638
17565	X87	Y65	0.8291640226085728	0.0312992125984252	nan	1.1051099861503038	0.6549299181254638
19145	X95	Y45	0.8291640226085728	0.0312992125984252	nan	1.1049627166958593	0.6549299181254638
19758	X98	Y58	0.8291640226085728	0.0312992125984252	nan	1.1048154864871058	0.6549299181254638
16566	X82	Y66	0.8296271612941495	-0.031213078435103184	nan	1.1052853201360904	0.6549299181254638
15709	X78	Y9	0.8296602173565065	-0.031206931103003176	nan	1.1051821198301672	0.6549299181254638
4159	X20	Y59	0.8300533575792208	0.031466613287511734	nan	1.105558547654796	0.6549299181254638
14987	X74	Y87	0.8304543543436961	-0.031059264236585178	nan	1.1059453380525983	0.6549299181254638
9347	X46	Y47	0.8307191039822307	0.03101004194777918	nan	1.106150604503636	0.6549299181254638
9556	X47	Y56	0.8307191039822307	0.03101004194777918	nan	1.1060033337534692	0.6549299181254638
14542	X72	Y42	0.8307191039822307	0.03101004194777918	nan	1.105856102212767	0.6549299181254638
15110	X75	Y10	0.8312486590538234	0.030911597370167184	nan	1.1062665145778858	0.6549299181254638
15514	X77	Y14	0.8312486590538234	0.030911597370167184	nan	1.106119306791515	0.6549299181254638
3733	X18	Y33	0.8312486590538234	-0.030911597370167184	nan	1.1064137615517415	0.6549299181254638
16940	X84	Y40	0.8312486590538234	-0.030911597370167184	nan	1.105972138176987	0.6549299181254638
1598	X7	Y98	0.8312813970548287	-0.030905511811023623	nan	1.1058685606689223	0.6549299181254638
1705	X8	Y5	0.8312813970548287	-0.030905511811023623	nan	1.1057214645581654	0.6549299181254638
2185	X10	Y85	0.8312813970548287	-0.030905511811023623	nan	1.1055744075739178	0.6549299181254638
7386	X36	Y86	0.8312813970548287	-0.030905511811023623	nan	1.1054273897005702	0.6549299181254638
7988	X39	Y88	0.8312813970548287	-0.030905511811023623	nan	1.105280410922522	0.6549299181254638
10723	X53	Y23	0.8312813970548287	-0.030905511811023623	nan	1.105133471224181	0.6549299181254638
12131	X60	Y31	0.8312813970548287	-0.030905511811023623	nan	1.1049865705899626	0.6549299181254638
12913	X64	Y13	0.8312813970548287	-0.030905511811023623	nan	1.1048397090042914	0.6549299181254638
14778	X73	Y78	0.8312813970548287	-0.030905511811023623	nan	1.1046928864515997	0.6549299181254638
14792	X73	Y92	0.8312813970548287	-0.030905511811023623	nan	1.1045461029163284	0.6549299181254638
17762	X88	Y62	0.8312813970548287	-0.030905511811023623	nan	1.1043993583829266	0.6549299181254638
7947	X39	Y47	0.8317782883294991	-0.030813152792555185	nan	1.1049127103208012	0.6549299181254638
8193	X40	Y93	0.8317782883294991	-0.030813152792555185	nan	1.104765956075839	0.6549299181254638
11147	X55	Y47	0.8317782883294991	-0.030813152792555185	nan	1.1046192408094277	0.6549299181254638
16509	X82	Y9	0.8317782883294991	-0.030813152792555185	nan	1.1044725645060405	0.6549299181254638
16710	X83	Y10	0.8317782883294991	-0.030813152792555185	nan	1.1043259271501582	0.6549299181254638
19109	X95	Y9	0.8317782883294991	-0.030813152792555185	nan	1.1041793287262698	0.6549299181254638
14968	X74	Y68	0.8318109266339729	-0.030807086614173227	nan	1.1040760905680553	0.6549299181254638
14970	X74	Y70	0.8318109266339729	-0.030807086614173227	nan	1.1039295642123064	0.6549299181254638
13127	X65	Y27	0.8325728708803475	-0.03066548592613719	nan	1.1047941492573614	0.6549299181254638
18102	X90	Y2	0.8325728708803475	-0.03066548592613719	nan	1.1046475665123359	0.6549299181254638
7961	X39	Y61	0.8328377685873235	0.030616263637331192	nan	1.1048524390917	0.6549299181254638
9542	X47	Y42	0.8328377685873235	0.030616263637331192	nan	1.104705887501424	0.6549299181254638
10547	X52	Y47	0.8328377685873235	0.030616263637331192	nan	1.1045593747842486	0.6549299181254638
13960	X69	Y60	0.8328377685873235	0.030616263637331192	nan	1.1044129009247095	0.6549299181254638
16910	X84	Y10	0.8328377685873235	0.030616263637331192	nan	1.10426646590735	0.6549299181254638
8526	X42	Y26	0.8333676191163513	0.030517819059719193	nan	1.1043832747367497	0.6549299181254638
14916	X74	Y16	0.8333676191163513	0.030517819059719193	nan	1.1042369406603303	0.6549299181254638
15504	X77	Y4	0.8333676191163513	0.030517819059719193	nan	1.104090645358176	0.6549299181254638
3521	X17	Y21	0.8333676191163513	-0.030517819059719193	nan	1.104822509765811	0.6549299181254638
6515	X32	Y15	0.8333676191163513	-0.030517819059719193	nan	1.1046760592740605	0.6549299181254638
7321	X36	Y21	0.8333676191163513	-0.030517819059719193	nan	1.1045296476028512	0.6549299181254638
17127	X85	Y27	0.8333676191163513	-0.030517819059719193	nan	1.1039443888148779	0.6549299181254638
18940	X94	Y40	0.8333676191163513	-0.030517819059719193	nan	1.1037981710150349	0.6549299181254638
4383	X21	Y83	0.833399958073295	0.03051181102362205	nan	1.1036948193263079	0.6549299181254638
6343	X31	Y43	0.833399958073295	0.03051181102362205	nan	1.1035486732962063	0.6549299181254638
8725	X43	Y25	0.833399958073295	0.03051181102362205	nan	1.103402565964908	0.6549299181254638
10998	X54	Y98	0.833399958073295	0.03051181102362205	nan	1.103256497317044	0.6549299181254638
11778	X58	Y78	0.833399958073295	0.03051181102362205	nan	1.1031104673372536	0.6549299181254638
13392	X66	Y92	0.833399958073295	0.03051181102362205	nan	1.102964476010184	0.6549299181254638
13998	X69	Y98	0.833399958073295	0.03051181102362205	nan	1.102818523320491	0.6549299181254638
14398	X71	Y98	0.833399958073295	0.03051181102362205	nan	1.102672609252838	0.6549299181254638
17924	X89	Y24	0.833399958073295	0.03051181102362205	nan	1.1025267337918971	0.6549299181254638
18503	X92	Y3	0.833399958073295	0.03051181102362205	nan	1.1023808969223479	0.6549299181254638
14961	X74	Y61	0.8338975429432204	-0.030419374482107197	nan	1.102893192624283	0.6549299181254638
18336	X91	Y36	0.8338975429432204	-0.030419374482107197	nan	1.1027473458651422	0.6549299181254638
3107	X15	Y7	0.8346925656208424	-0.0302717076156892	nan	1.1036527378300176	0.6549299181254638
7507	X37	Y7	0.8346925656208424	-0.0302717076156892	nan	1.1035068292184589	0.6549299181254638
14366	X71	Y66	0.8349255516896683	0.030228438736834944	nan	1.103668938122496	0.6549299181254638
8355	X41	Y55	0.8349576095832196	0.0302224853268832	nan	1.1035654369326193	0.6549299181254638
13369	X66	Y69	0.8349576095832196	0.0302224853268832	nan	1.1034195977047967	0.6549299181254638
8952	X44	Y52	0.8352226716998948	-0.030173263038077203	nan	1.1036240376584234	0.6549299181254638
17108	X85	Y8	0.8354877519424876	0.030124040749271205	nan	1.1032454138947412	0.6549299181254638
102	X0	Y2	0.8354877519424876	-0.030124040749271205	nan	1.1038284475392885	0.6549299181254638
3109	X15	Y9	0.8354877519424876	-0.030124040749271205	nan	1.10368263136392	0.6549299181254638
3921	X19	Y21	0.8354877519424876	-0.030124040749271205	nan	1.1035368537082124	0.6549299181254638
5536	X27	Y36	0.8354877519424876	-0.030124040749271205	nan	1.1033911145569038	0.6549299181254638
3597	X17	Y97	0.8355196911723253	-0.030118110236220474	nan	1.1031419212732048	0.6549299181254638
8197	X40	Y97	0.8355196911723253	-0.030118110236220474	nan	1.1029962919766672	0.6549299181254638
9598	X47	Y98	0.8355196911723253	-0.030118110236220474	nan	1.1028507011250335	0.6549299181254638
13785	X68	Y85	0.8355196911723253	-0.030118110236220474	nan	1.1027051487030821	0.6549299181254638
15197	X75	Y97	0.8355196911723253	-0.030118110236220474	nan	1.1025596346955995	0.6549299181254638
15935	X79	Y35	0.8355196911723253	-0.030118110236220474	nan	1.10241415908738	0.6549299181254638
16524	X82	Y24	0.8355196911723253	-0.030118110236220474	nan	1.1022687218632259	0.6549299181254638
17112	X85	Y12	0.8355196911723253	-0.030118110236220474	nan	1.102123323007948	0.6549299181254638
18929	X94	Y29	0.8355196911723253	-0.030118110236220474	nan	1.1019779625063642	0.6549299181254638
19335	X96	Y35	0.8355196911723253	-0.030118110236220474	nan	1.1018326403433012	0.6549299181254638
12967	X64	Y67	0.8360179666918732	-0.030025596171659206	nan	1.1023443653637568	0.6549299181254638
8568	X42	Y68	0.8360498058841714	-0.030019685039370077	nan	1.1022410097352293	0.6549299181254638
11143	X55	Y43	0.8360498058841714	-0.030019685039370077	nan	1.1020957103666906	0.6549299181254638
11568	X57	Y68	0.8360498058841714	-0.030019685039370077	nan	1.1019504493003447	0.6549299181254638
12768	X63	Y68	0.8360498058841714	-0.030019685039370077	nan	1.1018052265210483	0.6549299181254638
13774	X68	Y74	0.8360498058841714	-0.030019685039370077	nan	1.1016600420136664	0.6549299181254638
18944	X94	Y44	0.8362512934572036	0.029982278812267886	nan	1.1017803602861707	0.6549299181254638
13938	X69	Y38	0.8362831011418761	0.029976373882853208	nan	1.1016771191435595	0.6549299181254638
14101	X70	Y1	0.8362831011418761	0.029976373882853208	nan	1.1015320088802372	0.6549299181254638
17547	X87	Y47	0.8362831011418761	0.029976373882853208	nan	1.1013869368390308	0.6549299181254638
17701	X88	Y1	0.8362831011418761	0.029976373882853208	nan	1.1012419030048408	0.6549299181254638
3319	X16	Y19	0.8368134240504841	-0.029877929305241212	nan	1.1017951600401372	0.6549299181254638
19522	X97	Y22	0.8368134240504841	-0.029877929305241212	nan	1.1016501106509797	0.6549299181254638
8761	X43	Y61	0.8370786124522649	0.029828707016435214	nan	1.101854169346143	0.6549299181254638
10760	X53	Y60	0.8370786124522649	0.029828707016435214	nan	1.1017091503714989	0.6549299181254638
17110	X85	Y10	0.8370786124522649	0.029828707016435214	nan	1.1015641695647649	0.6549299181254638
3517	X17	Y17	0.8376090430086767	0.029730262438823214	nan	1.102117161853522	0.6549299181254638
3917	X19	Y17	0.8376090430086767	0.029730262438823214	nan	1.101972165515954	0.6549299181254638
15114	X75	Y14	0.8376090430086767	0.029730262438823214	nan	1.101682287266443	0.6549299181254638
17708	X88	Y8	0.8376090430086767	0.029730262438823214	nan	1.1015374053244038	0.6549299181254638
13300	X66	Y0	0.8376090430086767	-0.029730262438823214	nan	1.1018272073252784	0.6549299181254638
5735	X28	Y35	0.8376405818365829	0.0297244094488189	nan	1.1014340326582286	0.6549299181254638
10323	X51	Y23	0.8376405818365829	0.0297244094488189	nan	1.101289221452252	0.6549299181254638
11903	X59	Y3	0.8376405818365829	0.0297244094488189	nan	1.1011444483194202	0.6549299181254638
12930	X64	Y30	0.8376405818365829	0.0297244094488189	nan	1.1009997132447198	0.6549299181254638
14103	X70	Y3	0.8376405818365829	0.0297244094488189	nan	1.100855016213146	0.6549299181254638
15771	X78	Y71	0.8376405818365829	0.0297244094488189	nan	1.1007103572097017	0.6549299181254638
16346	X81	Y46	0.8376405818365829	0.0297244094488189	nan	1.1005657362193968	0.6549299181254638
16750	X83	Y50	0.8376405818365829	0.0297244094488189	nan	1.1004211532272503	0.6549299181254638
18370	X91	Y70	0.8376405818365829	0.0297244094488189	nan	1.1002766082182882	0.6549299181254638
18377	X91	Y77	0.8376405818365829	0.0297244094488189	nan	1.1001321011775451	0.6549299181254638
18744	X93	Y44	0.8383734159939538	0.02958842293296059	nan	1.1009499881732812	0.6549299181254638
10722	X53	Y22	0.8384048227989404	0.02958259557240522	nan	1.1008466685910456	0.6549299181254638
12926	X64	Y26	0.8384048227989404	0.02958259557240522	nan	1.1007021436247084	0.6549299181254638
14300	X71	Y0	0.8384048227989404	0.02958259557240522	nan	1.100557656601392	0.6549299181254638
14316	X71	Y16	0.8384048227989404	0.02958259557240522	nan	1.1004132075061561	0.6549299181254638
7514	X37	Y14	0.838935431631042	-0.02948415099479322	nan	1.1009651333740709	0.6549299181254638
13137	X65	Y37	0.838935431631042	-0.02948415099479322	nan	1.1008206687193833	0.6549299181254638
16911	X84	Y11	0.838935431631042	-0.02948415099479322	nan	1.1006762419719784	0.6549299181254638
17918	X89	Y18	0.838935431631042	-0.02948415099479322	nan	1.1005318531169384	0.6549299181254638
335	X1	Y35	0.839033729760486	-0.029780892119437328	nan	1.1005164346281295	0.6549299181254638
11369	X56	Y69	0.8392007626533069	0.029434928705987223	nan	1.1005911641354844	0.6549299181254638
12355	X61	Y55	0.8392007626533069	0.029434928705987223	nan	1.1004468432380106	0.6549299181254638
19736	X98	Y36	0.8392007626533069	0.029434928705987223	nan	1.1003025601852718	0.6549299181254638
6379	X31	Y79	0.8394349052595187	-0.02939149499330694	nan	1.1004652664650219	0.6549299181254638
19359	X96	Y59	0.8396730455136843	0.029347322330829276	nan	1.1006331701581915	0.6549299181254638
8711	X43	Y11	0.8397314777679364	0.029336484128375227	nan	1.0998447645945468	0.6549299181254638
9115	X45	Y15	0.8397314777679364	0.029336484128375227	nan	1.099700730445176	0.6549299181254638
14115	X70	Y15	0.8397314777679364	0.029336484128375227	nan	1.0992688542583275	0.6549299181254638
14315	X71	Y15	0.8397314777679364	0.029336484128375227	nan	1.0991249709004405	0.6549299181254638
1727	X8	Y27	0.8397314777679364	-0.029336484128375227	nan	1.100565501661778	0.6549299181254638
3310	X16	Y10	0.8397314777679364	-0.029336484128375227	nan	1.1004212786894725	0.6549299181254638
4738	X23	Y38	0.8397314777679364	-0.029336484128375227	nan	1.1002770935114472	0.6549299181254638
6137	X30	Y37	0.8397314777679364	-0.029336484128375227	nan	1.1001329461128475	0.6549299181254638
6584	X32	Y84	0.8397314777679364	-0.029336484128375227	nan	1.0999888364788268	0.6549299181254638
9387	X46	Y87	0.8397314777679364	-0.029336484128375227	nan	1.0995567340158916	0.6549299181254638
13780	X68	Y80	0.8397314777679364	-0.029336484128375227	nan	1.099412775291878	0.6549299181254638
797	X3	Y97	0.8397626155273277	-0.029330708661417324	nan	1.099021876099107	0.6549299181254638
12135	X60	Y35	0.8397626155273277	-0.029330708661417324	nan	1.0988780627156867	0.6549299181254638
14323	X71	Y23	0.8397626155273277	-0.029330708661417324	nan	1.0987342869649717	0.6549299181254638
14523	X72	Y23	0.8397626155273277	-0.029330708661417324	nan	1.0985905488321923	0.6549299181254638
16345	X81	Y45	0.8397626155273277	-0.029330708661417324	nan	1.098446848302587	0.6549299181254638
18775	X93	Y75	0.8397626155273277	-0.029330708661417324	nan	1.0983031853614018	0.6549299181254638
2524	X12	Y24	0.840149496784296	-0.02957171991842284	nan	1.0986654855293527	0.6549299181254638
17926	X89	Y26	0.8405276826879757	0.02918881726195723	nan	1.0990163215062445	0.6549299181254638
19702	X98	Y2	0.8405276826879757	0.02918881726195723	nan	1.0988726404601592	0.6549299181254638
19319	X96	Y19	0.8407931194802009	0.02913959497315123	nan	1.099075973176733	0.6549299181254638
1914	X9	Y14	0.8410585738010378	-0.029090372684345233	nan	1.099279275651598	0.6549299181254638
17914	X89	Y14	0.8410585738010378	-0.029090372684345233	nan	1.0991356165721873	0.6549299181254638
10560	X52	Y60	0.8413240456219819	0.02904115039553923	nan	1.0993388809904376	0.6549299181254638
19721	X98	Y21	0.8413240456219819	0.02904115039553923	nan	1.0991952516618524	0.6549299181254638
8343	X41	Y43	0.8413548821475119	0.029035433070866142	nan	1.0990919427139278	0.6549299181254638
10171	X50	Y71	0.8413548821475119	0.029035433070866142	nan	1.098948383160282	0.6549299181254638
10346	X51	Y46	0.8413548821475119	0.029035433070866142	nan	1.0988048611042338	0.6549299181254638
10372	X51	Y72	0.8413548821475119	0.029035433070866142	nan	1.0986613765310942	0.6549299181254638
11963	X59	Y63	0.8413548821475119	0.029035433070866142	nan	1.0985179294261809	0.6549299181254638
12158	X60	Y58	0.8413548821475119	0.029035433070866142	nan	1.0983745197748196	0.6549299181254638
12972	X64	Y72	0.8413548821475119	0.029035433070866142	nan	1.098231147562344	0.6549299181254638
13541	X67	Y41	0.8413548821475119	0.029035433070866142	nan	1.0980878127740954	0.6549299181254638
13546	X67	Y46	0.8413548821475119	0.029035433070866142	nan	1.097944515395422	0.6549299181254638
13571	X67	Y71	0.8413548821475119	0.029035433070866142	nan	1.0978012554116805	0.6549299181254638
13941	X69	Y41	0.8413548821475119	0.029035433070866142	nan	1.0976580328082346	0.6549299181254638
13963	X69	Y63	0.8413548821475119	0.029035433070866142	nan	1.0975148475704564	0.6549299181254638
1388	X6	Y88	0.8414051061915482	0.029336401192281546	nan	1.0974372064582603	0.6549299181254638
